Month,Make,AccidentArea,MonthClaimed,Sex,MaritalStatus,Fault,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,AddressChange_Claim,NumberOfCars,BasePolicy,FraudFound_P,PolicyNumber,Year,RegistrationDate
Apr,Mazda,Urban,Apr,Female,Single,Policy Holder,Sedan,25630,400,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,756653648,2023,2018-05-10 00:01:01.000001
Apr,Pontiac,Urban,Apr,Female,Married,Policy Holder,Sedan,4725,400,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,622556585,2023,2018-01-01 00:01:01.000001
Mar,Pontiac,Urban,Mar,Female,Married,Policy Holder,Sedan,37868,400,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,914745941,2023,2016-10-10 00:01:01.000001
Mar,Toyota,Rural,Mar,Female,Married,Policy Holder,Sedan,34599,400,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,302873313,2023,2017-07-03 00:01:01.000001
Mar,Chevrolet,Urban,Mar,Female,Married,Third Party,Sedan,26115,400,1.0,more than 30,more than 30,2 to 4,over 25,No,,External,no change,1 vehicle,All Perils,0.0,145961608,2023,2017-09-21 00:01:01.000001
Dec,VW,Urban,Dec,Female,Single,Policy Holder,Sport,35811,400,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,199195194,2023,2018-01-27 00:01:01.000001
Oct,Toyota,Urban,Oct,Female,Married,Policy Holder,Sport,25089,400,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,132490844,2023,2018-06-10 00:01:01.000001
Oct,Pontiac,Urban,Oct,FEMALE,Married,Policy Holder,Sedan,22526,400,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,592531822,2023,2017-02-19 00:01:01.000001
Sep,Toyota,Urban,Oct,Female,Married,Policy Holder,Sedan,27336,400,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,706823625,2023,2016-06-04 00:01:01.000001
Sep,Honda,Urban,Nov,Female,Married,Policy Holder,Sedan,76535,400,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,340249558,2023,2023-02-03 00:01:01.000001
Sep,Pontiac,Urban,Sep,Female,Married,Policy Holder,Sedan,28697,400,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,890899031,2023,2017-06-15 00:01:01.000001
Aug,Toyota,Rural,Sep,Female,Married,Policy Holder,Sedan,28282,400,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,185542620,2023,2017-07-07 00:01:01.000001
Aug,Honda,Urban,Aug,Female,Married,Third Party,Sport,89376,400,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,632851673,2023,2016-05-03 00:01:01.000001
Jul,Toyota,Urban,Aug,Female,Married,Third Party,Sedan,22178,400,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,707504340,2023,2018-01-15 00:01:01.000001
Jun,Honda,Urban,Jun,Female,Single,Third Party,Sedan,92301,400,3.0,more than 30,more than 30,1,25 and under,No,No,External,no change,1 vehicle,Collision,0.0,106213501,2023,2023-06-27 00:01:01.000001
Jun,Toyota,Urban,Jul,Female,Married,Third Party,Sedan,21834,400,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,371980995,2023,2016-03-13 00:01:01.000001
May,Chevrolet,Urban,Jun,Female,Single,Policy Holder,Sedan,22676,400,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0.0,869291491,2023,2019-04-15 00:01:01.000001
Apr,Ford,Urban,Apr,Female,Married,Third Party,Sedan,90737,400,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,967845012,2023,2018-12-16 00:01:01.000001
Apr,Honda,Urban,Apr,Female,Married,Third Party,Sedan,26262,400,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,488731721,2023,2018-09-13 00:01:01.000001
Apr,Chevrolet,Rural,May,Female,Married,Policy Holder,Sedan,33544,400,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,375532065,2023,2016-04-03 00:01:01.000001
Mar,Ford,Urban,Apr,Female,Married,Policy Holder,Sedan,38795,400,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,122998578,2023,2019-07-21 00:01:01.000001
Mar,Honda,Urban,Apr,Female,Single,Policy Holder,Sedan,33315,400,2.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,513802527,2023,2018-11-16 00:01:01.000001
Mar,Pontiac,Urban,Apr,Female,Married,Policy Holder,Sedan,21488,700,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,,614283481,2023,2016-01-19 00:01:01.000001
Feb,Chevrolet,Urban,Feb,Female,Married,Policy Holder,Sport,43950,400,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Liability,0.0,378174110,2023,2016-11-09 00:01:01.000001
Nov,Pontiac,Urban,Nov,Female,Married,Policy Holder,Sedan,26246,400,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,805455383,2023,2017-06-17 00:01:01.000001
Nov,Toyota,Urban,Nov,Female,Married,Policy Holder,Sedan,28154,400,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,483505988,2023,2017-08-26 00:01:01.000001
Nov,Toyota,Urban,Nov,Female,Married,Policy Holder,Sedan,22746,400,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,807146852,2023,2018-05-01 00:01:01.000001
Nov,Ford,Urban,Nov,Female,Married,Policy Holder,Sport,31373,400,3.0,more than 30,more than 30,2 to 4,over 25,Yes,No,External,no change,1 vehicle,Liability,0.0,255902126,2023,2017-08-17 00:01:01.000001
Sep,Chevrolet,Urban,Sep,Female,Married,Policy Holder,Sedan,84971,400,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,818364075,2023,2017-01-05 00:01:01.000001
Mar,Toyota,Rural,Mar,Female,Married,Third Party,Sedan,24970,400,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,487019364,2023,2018-01-15 00:01:01.000001
Mar,Pontiac,Urban,Mar,Female,Married,Policy Holder,Sedan,26313,400,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,578710159,2023,2016-10-25 00:01:01.000001
Feb,Toyota,Urban,Feb,Female,Single,Policy Holder,Sedan,19284,400,1.0,more than 30,more than 30,1,25 and under,No,No,External,no change,1 vehicle,All Perils,0.0,296925254,2023,2020-02-16 00:01:01.000001
Feb,VW,Urban,Mar,Female,Married,Policy Holder,Sedan,54715,400,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,342876530,2023,2018-06-17 00:01:01.000001
Feb,Chevrolet,Urban,Feb,Female,Married,Third Party,Sport,30588,400,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,476761554,2023,2016-08-30 00:01:01.000001
Feb,Pontiac,Urban,Mar,Female,Divorced,Policy Holder,Sport,4377,400,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,917499551,2023,2017-09-05 00:01:01.000001
Feb,Toyota,Urban,Feb,Female,Married,Policy Holder,Sedan,14758,400,1.0,more than 30,more than 30,none,over 25,No,No,External,1 year,2 vehicles,All Perils,0.0,538869194,2023,2016-06-02 00:01:01.000001
May,Pontiac,Urban,Jun,Female,Married,Policy Holder,Utility,73212,400,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,654354550,2023,2017-06-29 00:01:01.000001
Mar,Mazda,Urban,Apr,Female,Married,Third Party,Sport,96220,400,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,714421386,2023,2016-08-13 00:01:01.000001
Apr,Mazda,Urban,Apr,Female,Married,Policy Holder,Sedan,22481,400,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,262162224,2023,2017-09-05 00:01:01.000001
Mar,Pontiac,Urban,Mar,Female,Married,Third Party,Sport,38900,400,2.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,253491237,2023,2017-07-16 00:01:01.000001
Mar,Mazda,Urban,Mar,Female,Married,Policy Holder,Sport,35711,400,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,145520203,2023,2018-11-10 00:01:01.000001
Mar,Honda,Urban,Mar,Female,Married,Third Party,Sport,76789,400,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,854588083,2023,2016-03-17 00:01:01.000001
Mar,Mazda,Urban,Mar,Female,Married,Policy Holder,Sedan,26378,500,2.0,more than 30,more than 30,none,over 25,No,No,External,2 to 3 years,1 vehicle,Collision,0.0,889670358,2023,2016-02-06 00:01:01.000001
Feb,Honda,Urban,Feb,Female,Married,Third Party,Sedan,27364,400,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,728545015,2023,2017-01-03 00:01:01.000001
Feb,Toyota,Urban,Feb,Female,Married,Policy Holder,Sedan,22777,400,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,682419230,2023,2016-02-29 00:01:01.000001
Feb,Pontiac,Urban,Mar,Female,Married,Third Party,Sedan,37318,400,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,243304659,2023,2017-06-30 00:01:01.000001
Mar,Chevrolet,Urban,Apr,Female,Married,Policy Holder,Utility,70705,400,2.0,more than 30,more than 30,2 to 4,over 25,No,No,Internal,no change,1 vehicle,Liability,0.0,341952249,2023,2016-11-12 00:01:01.000001
Mar,Honda,Urban,Mar,Female,Single,Third Party,Sedan,20460,400,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,332907980,2023,2018-05-20 00:01:01.000001
Mar,Honda,Urban,Mar,Female,Single,Policy Holder,Sport,89111,400,1.0,more than 30,more than 30,2 to 4,25 and under,No,No,External,no change,1 vehicle,Liability,0.0,186692023,2023,2023-04-23 00:01:01.000001
Feb,Toyota,Urban,Feb,Female,Married,Policy Holder,Sedan,18531,400,1.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,501010116,2023,2016-04-20 00:01:01.000001
Feb,Mazda,Urban,Feb,Female,Married,Policy Holder,Sport,30541,700,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,5 to 8,Liability,0.0,478246391,2023,2016-04-26 00:01:01.000001
Jan,Chevrolet,Rural,Feb,Female,Single,Policy Holder,Sedan,26573,400,3.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,539667053,2023,2018-08-29 00:01:01.000001
Feb,Honda,Rural,Feb,Female,Single,Policy Holder,Sedan,25072,400,1.0,more than 30,more than 30,1,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0.0,658955147,2023,2018-07-13 00:01:01.000001
Feb,Pontiac,Urban,Feb,Female,Single,Third Party,Sedan,33516,400,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,948403102,2023,2016-11-10 00:01:01.000001
Feb,Chevrolet,Rural,Feb,Female,Married,Policy Holder,Sedan,21182,400,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,641979671,2023,2016-09-21 00:01:01.000001
Feb,Toyota,Urban,Feb,Female,Married,Third Party,Sedan,21605,400,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,268716281,2023,2019-07-15 00:01:01.000001
Feb,Mazda,Urban,Feb,Female,Married,Policy Holder,Sedan,24395,400,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,335285223,2023,2016-03-20 00:01:01.000001
Feb,Honda,Urban,Feb,Female,Married,Policy Holder,Sedan,30806,400,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,583555761,2023,2017-04-11 00:01:01.000001
Feb,Pontiac,Rural,Mar,Female,Married,Third Party,Sedan,1117,400,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,540914749,2023,2016-09-29 00:01:01.000001
Feb,Chevrolet,Rural,Feb,Female,Married,Policy Holder,Sport,27454,400,1.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,396285992,2023,2017-04-10 00:01:01.000001
Mar,Pontiac,Urban,Mar,Female,Married,Third Party,Sport,33083,400,3.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,495088080,2023,2018-11-09 00:01:01.000001
Mar,Pontiac,Urban,Apr,Female,Single,Policy Holder,Sedan,28298,400,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,3 to 4,All Perils,0.0,197074701,2023,2017-03-18 00:01:01.000001
Jan,Pontiac,Urban,Jan,Female,Single,Third Party,Sport,35902,400,3.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Liability,0.0,589971394,2023,2016-10-11 00:01:01.000001
Jan,,Urban,Feb,Female,Married,Policy Holder,Sedan,21275,400,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,539149131,2023,2017-06-22 00:01:01.000001
Feb,Ford,Urban,Feb,Female,Married,Policy Holder,Sedan,34353,400,4.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,312072845,2023,2018-06-24 00:01:01.000001
Feb,Accura,Urban,Feb,Female,Married,Policy Holder,Sedan,30908,400,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,708168882,2023,2017-07-27 00:01:01.000001
Feb,Toyota,Urban,Feb,Female,Married,Policy Holder,Sport,25939,400,3.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,598152998,2023,2017-04-22 00:01:01.000001
Feb,Honda,Urban,Mar,Female,Married,Policy Holder,Sedan,35471,400,2.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,983872218,2023,2017-03-01 00:01:01.000001
Feb,Pontiac,Urban,Mar,Female,Single,Third Party,Sedan,17004,400,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,543612486,2023,2017-03-14 00:01:01.000001
Feb,Honda,Urban,Feb,Female,Married,Policy Holder,Sedan,28772,400,2.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,870488170,2023,2017-11-08 00:01:01.000001
Feb,Toyota,Urban,Feb,Female,Single,Policy Holder,Sedan,23422,400,1.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,791443157,2023,2019-04-16 00:01:01.000001
Feb,Pontiac,Urban,Mar,Female,Married,Policy Holder,Sedan,36458,400,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0.0,326503686,2023,2016-03-10 00:01:01.000001
Feb,Pontiac,Urban,Feb,Female,Married,Policy Holder,Sedan,38238,400,4.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,410876870,2023,2017-09-25 00:01:01.000001
Feb,Accura,Urban,Mar,Female,Married,Policy Holder,Sedan,36125,400,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,335516052,2023,2016-01-26 00:01:01.000001
Feb,Toyota,Urban,Mar,Female,Single,Policy Holder,Sedan,1237,400,3.0,more than 30,more than 30,2 to 4,over 25,Yes,No,External,no change,1 vehicle,All Perils,0.0,891885834,2023,2017-12-16 00:01:01.000001
Mar,Toyota,Rural,Mar,,Married,Third Party,Sedan,25440,400,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,766113476,2023,2017-01-11 00:01:01.000001
Feb,Honda,Urban,Mar,Female,Married,Policy Holder,Sedan,21533,400,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,492599209,2023,2019-04-03 00:01:01.000001
Mar,Chevrolet,Urban,Mar,Female,Married,Policy Holder,Sedan,79166,700,2.0,more than 30,more than 30,2 to 4,over 25,Yes,No,External,no change,1 vehicle,Collision,0.0,374113805,2023,2017-05-17 00:01:01.000001
Feb,Pontiac,Urban,Mar,Female,Married,Policy Holder,Sedan,21699,400,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,681011842,2023,2017-05-02 00:01:01.000001
Feb,Mazda,Urban,Mar,Female,Single,Policy Holder,Sport,27639,400,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,111034942,2023,2017-06-07 00:01:01.000001
Feb,Accura,Urban,Feb,Female,Married,Policy Holder,Sedan,35574,,4.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,958914981,2023,2016-04-30 00:01:01.000001
Jan,Honda,Urban,Feb,Female,Single,Policy Holder,Sedan,24855,400,2.0,more than 30,more than 30,1,over 25,No,No,External,no change,1 vehicle,Collision,0.0,164855853,2023,2020-10-29 00:01:01.000001
Jan,Toyota,Urban,Mar,Female,Married,Policy Holder,Sport,30468,400,4.0,more than 30,more than 30,more than 4,over 25,No,No,External,no change,1 vehicle,Liability,0.0,557021009,2023,2017-07-11 00:01:01.000001
Mar,Mazda,Rural,Apr,Female,Married,Third Party,Sedan,21491,400,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,826429155,2023,2017-11-24 00:01:01.000001
Mar,Honda,Rural,Apr,Female,Married,Policy Holder,Sedan,32005,400,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,787303179,2023,2016-05-13 00:01:01.000001
Feb,Honda,Urban,Feb,Female,Single,Policy Holder,Sport,83717,400,3.0,more than 30,more than 30,2 to 4,25 and under,No,No,External,no change,1 vehicle,Liability,0.0,625587683,2023,2023-08-12 00:01:01.000001
Feb,Honda,Urban,Feb,Female,Single,Policy Holder,Sport,70995,400,3.0,more than 30,more than 30,1,25 and under,No,No,External,no change,1 vehicle,Liability,0.0,984452397,2023,2023-05-04 00:01:01.000001
Feb,Ford,Rural,Mar,Female,Married,Policy Holder,Utility,95942,400,4.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,687619740,2023,2016-10-05 00:01:01.000001
Feb,Toyota,Urban,Feb,Female,Married,Third Party,Sport,31365,500,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,2 to 3 years,1 vehicle,Liability,0.0,498400901,2023,2017-07-09 00:01:01.000001
Feb,Mazda,Urban,Feb,Female,Single,Third Party,Sedan,24543,400,2.0,more than 30,more than 30,1,over 25,Yes,No,External,no change,1 vehicle,Collision,0.0,771982189,2023,2017-09-22 00:01:01.000001
Feb,Toyota,Urban,Feb,Female,Single,Policy Holder,Sedan,14972,400,4.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,922535622,2023,2018-09-28 00:01:01.000001
Feb,Honda,Urban,Feb,Female,Single,Policy Holder,Sport,93236,400,2.0,more than 30,more than 30,none,over 25,No,No,External,4 to 8 years,2 vehicles,Collision,0.0,632551835,2023,2019-09-13 00:01:01.000001
Feb,Accura,Urban,Feb,Female,Married,Third Party,Sedan,26198,400,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,342699108,2023,2019-01-28 00:01:01.000001
Mar,Toyota,Urban,Mar,Female,Single,Policy Holder,Sedan,28047,400,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,362991900,2023,2018-03-25 00:01:01.000001
Mar,Toyota,Urban,Mar,Female,Single,Policy Holder,Sedan,26293,400,1.0,more than 30,more than 30,2 to 4,over 25,No,No,External,no change,1 vehicle,Collision,0.0,694088101,2023,2018-01-28 00:01:01.000001
Jun,Honda,Urban,Jun,Female,Single,Policy Holder,Sport,81159,400,3.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,Collision,0.0,571823201,2023,2018-12-25 00:01:01.000001
Apr,Toyota,Urban,Apr,Female,Married,Third Party,Sedan,28665,400,2.0,more than 30,more than 30,none,over 25,No,No,External,no change,1 vehicle,All Perils,0.0,848762759,2023,2017-03-30 00:01:01.000001
